start,,,
right,left,lighting led pin,
863.67,2796.46,2,35308908
858.03,2796.46,2,35439924
863.67,2796.46,2,35577983
863.67,2815.8,2,35708912
863.67,2809.35,2,35839909
862.06,2809.35,2,35970966
862.06,2822.24,2,36101850
859.64,2796.46,2,36231912
870.12,2790.01,2,36362839
871.73,2798.07,2,36493924
863.67,2809.35,2,36624920
