start,,,
right,left,lighting led pin,
915.23,3299.19,1,17184556
915.23,3299.19,1,17278612
916.85,3299.19,1,17372537
914.43,3299.19,1,17466601
909.59,3299.19,1,17568537
914.43,3299.19,1,17662555
911.21,3299.19,1,17766206
912.01,3299.19,1,17859554
903.15,3299.19,1,17953567
895.09,3299.19,1,18047555
902.34,3299.19,1,18141579
904.76,3299.19,1,18235555
887.84,3299.19,1,18329568
899.12,3299.19,1,18423555
905.57,3299.19,1,18517568
902.34,3299.19,1,18618623
901.54,3299.19,1,18712568
899.12,3299.19,1,18806566
900.73,3299.19,2,18900579
898.32,3299.19,2,18994567
899.12,3299.19,2,19088568
895.9,3299.19,2,19182612
851.59,3299.19,2,19276613
854,3299.19,2,19370578
851.59,3299.19,2,19464555
859.64,3299.19,2,19558566
851.59,3299.19,2,19652568
863.67,3299.19,2,19753566
862.06,3299.19,2,19847613
858.84,3299.19,2,19941566
865.28,3299.19,2,20035613
863.67,3299.19,2,20129578
866.89,3299.19,2,20230670
865.28,3299.19,2,20324554
870.12,3299.19,2,20418613
871.73,3299.19,2,20512612
864.48,3299.19,2,20606579
868.51,3299.19,2,20700601
870.92,3299.19,0,20794579
871.73,3299.19,0,20888555
876.56,3299.19,0,20982556
868.51,3299.19,0,21076555
894.29,3299.19,0,21170567
917.65,3299.19,0,21264612
919.26,3299.19,0,21358602
918.46,3299.19,0,21452601
911.21,3299.19,0,21546613
915.23,3299.19,0,21640555
915.23,3299.19,0,21734613
920.07,3299.19,0,21835589
915.23,3299.19,0,21929613
929.74,3299.19,0,22023504
915.23,3299.19,0,22117613
913.62,3299.19,0,22211612
921.68,3299.19,0,22305556
915.23,3299.19,0,22407394
912.01,3299.19,0,22501495
904.76,3299.19,0,22595494
915.23,3299.19,2,22689568
915.23,3299.19,2,22783567
905.57,3299.19,2,22877579
900.73,3299.19,2,22971566
874.15,3299.19,2,23065556
862.87,3299.19,2,23159566
863.67,3299.19,2,23253505
863.67,3299.19,2,23347566
866.09,3299.19,2,23448537
858.03,3299.19,2,23542554
872.53,3299.19,2,23636495
876.56,3299.19,2,23730554
870.92,3299.19,2,23824567
863.67,3299.19,2,23918566
866.09,3299.19,2,24012556
878.98,3299.19,2,24106494
876.56,3299.19,2,24200613
878.17,3299.19,2,24294484
878.98,3299.19,2,24388613
876.56,3299.19,2,24482513
868.51,3299.19,1,24576537
876.56,3299.19,1,24670555
881.4,3299.19,1,24764556
889.45,3299.19,1,24858494
896.7,3299.19,1,24952556
925.71,3299.19,1,25061634
928.12,3299.19,1,25155613
928.12,3299.19,1,25249566
931.35,3299.19,1,25353281
928.12,3299.19,1,25447566
932.96,3299.19,1,25541556
919.26,3299.19,1,25635566
923.29,3299.19,1,25729568
915.23,3299.19,1,25823578
920.87,3299.19,1,25917567
928.12,3299.19,1,26011566
918.46,3299.19,1,26105568
916.04,3299.19,1,26199578
911.21,3299.19,1,26293495
915.23,3299.19,1,26387566
,,,
start,,,
right,left,lighting led pin,
900.73,3299.19,0,0
907.18,3299.19,0,241
907.18,3299.19,0,100290
915.23,3299.19,0,194392
910.4,3299.19,0,288440
895.9,3299.19,0,382444
895.9,3299.19,0,476440
889.45,3299.19,0,570474
889.45,3299.19,0,664441
893.48,3299.19,0,758412
903.96,3299.19,0,852517
886.23,3299.19,0,946462
887.04,3299.19,0,1040494
889.45,3299.19,0,1134462
895.9,3299.19,0,1228440
894.29,3299.19,0,1322444
894.29,3299.19,0,1416494
891.87,3299.19,0,1510392
889.45,3299.19,0,1604516
902.34,3299.19,0,1705381
896.7,3299.19,0,1799388
900.73,3299.19,0,1893474
889.45,3299.19,0,1987505
904.76,3299.19,0,2081474
896.7,3299.19,0,2175459
893.48,3299.19,0,2269463
895.09,3299.19,0,2363459
897.51,3299.19,0,2457463
907.98,3299.19,0,2551459
902.34,3299.19,0,2645520
889.45,3299.19,0,2739459
898.32,3299.19,0,2833475
889.45,3299.19,0,2927399
893.48,3299.19,0,3021433
896.7,3299.19,0,3115471
890.26,3299.19,0,3209520
891.87,3299.19,0,3303459
902.34,3299.19,0,3429600
906.37,3299.19,0,3528393
892.68,3299.19,0,3622460
889.45,3299.19,0,3716391
900.73,3299.19,0,3810389
889.45,3299.19,0,3904442
889.45,3299.19,0,3998400
891.06,3299.19,0,4092443
896.7,3299.19,0,4186472
897.51,3299.19,0,4280518
889.45,3299.19,0,4374495
894.29,3299.19,0,4468443
885.42,3299.19,0,4562472
896.7,3299.19,0,4656401
903.96,3299.19,0,4750460
902.34,3299.19,0,4844411
903.15,3299.19,0,4938541
908.79,3299.19,0,5039610
899.93,3299.19,0,5133517
897.51,3299.19,0,5227508
902.34,3299.19,0,5321460
912.01,3299.19,0,5415507
903.15,3299.19,0,5509517
905.57,3299.19,1,5603519
890.26,3299.19,1,5697461
903.96,3299.19,1,5791519
895.9,3299.19,1,5892745
902.34,3299.19,1,5986473
899.12,3299.19,1,6080529
892.68,3299.19,1,6174542
897.51,3299.19,1,6277471
891.06,3299.19,1,6371508
903.96,3299.19,1,6465483
898.32,3299.19,1,6559507
894.29,3299.19,1,6653518
897.51,3299.19,1,6754507
894.29,3299.19,1,6848389
889.45,3299.19,1,6942462
897.51,3299.19,1,7036460
893.48,3299.19,1,7130461
893.48,3299.19,1,7231370
890.26,3299.19,1,7325443
899.93,3299.19,1,7419460
899.93,3299.19,0,7513461
903.96,3299.19,0,7607461
891.87,3299.19,0,7701473
887.84,3299.19,0,7795506
889.45,3299.19,0,7889519
889.45,3299.19,0,7983507
889.45,3299.19,0,8077541
902.34,3299.19,0,8171506
893.48,3299.19,0,8265462
903.96,3299.19,0,8359460
895.09,3299.19,0,8460473
892.68,3299.19,0,8554517
895.09,3299.19,0,8648496
886.23,3299.19,0,8742517
887.84,3299.19,0,8836541
886.23,3299.19,0,8930552
900.73,3299.19,0,9024462
900.73,3299.19,0,9118529
885.42,3299.19,0,9212473
897.51,3299.19,0,9306541
900.73,3299.19,2,9400508
891.06,3299.19,2,9494518
888.65,3299.19,2,9588507
902.34,3299.19,2,9682518
887.84,3299.19,2,9776461
885.42,3299.19,2,9870518
858.03,3299.19,2,9964507
846.75,3299.19,2,10078700
859.64,3299.19,2,10172519
858.84,3299.19,2,10266506
857.23,3299.19,2,10360496
859.64,3299.19,2,10454506
872.53,3299.19,2,10548443
852.39,3299.19,2,10642529
863.67,3299.19,2,10736496
873.34,3299.19,2,10830506
868.51,3299.19,2,10924496
869.31,3299.19,2,11018506
863.67,3299.19,2,11120485
872.53,3299.19,2,11214518
866.89,3299.19,1,11308496
874.95,3299.19,1,11402518
874.15,3299.19,1,11496443
922.49,3299.19,1,11590506
891.06,3299.19,1,11684519
909.59,3299.19,1,11774078
923.29,3299.19,1,11867509
909.59,3299.19,1,11961551
921.68,3299.19,1,12055542
924.1,3299.19,1,12149482
924.1,3299.19,1,12243508
921.68,3299.19,1,12337459
913.62,3299.19,1,12431554
916.85,3299.19,1,12525459
919.26,3299.19,1,12619543
915.23,3299.19,1,12713482
920.07,3299.19,1,12807509
916.04,3299.19,1,12901482
914.43,3299.19,1,12995509
915.23,3299.19,1,13089471
915.23,3299.19,2,13183520
909.59,3299.19,2,13277540
916.85,3299.19,2,13387033
889.45,3299.19,2,13480441
857.23,3299.19,2,13574508
866.89,3299.19,2,13668471
854.81,3299.19,2,13762531
857.23,3299.19,2,13866175
860.45,3299.19,2,13959520
876.56,3299.19,2,14053516
861.25,3299.19,2,14147509
861.25,3299.19,2,14241440
864.48,3299.19,2,14335444
868.51,3299.19,2,14436369
861.25,3299.19,2,14530475
868.51,3299.19,2,14624399
876.56,3299.19,2,14718463
879.79,3299.19,2,14812459
887.84,3299.19,2,14906497
880.59,3299.19,2,15007471
891.06,3299.19,0,15101463
883.01,3299.19,0,15195459
887.84,3299.19,0,15289474
877.37,3299.19,0,15383471
907.18,3299.19,0,15477412
920.07,3299.19,0,15571471
924.1,3299.19,0,15665509
919.26,3299.19,0,15759517
928.12,3299.19,0,15853509
919.26,3299.19,0,15947517
919.26,3299.19,0,16041509
915.23,3299.19,0,16135459
917.65,3299.19,0,16229542
923.29,3299.19,0,16323516
918.46,3299.19,0,16417520
926.51,3299.19,0,16511528
921.68,3299.19,0,16612421
915.23,3299.19,0,16706471
913.62,3299.19,0,16800509
913.62,3299.19,0,16894516
915.23,3299.19,1,16988508
907.18,3299.19,1,17082409
899.12,3299.19,1,17176474
913.62,3299.19,1,17270418
916.85,3299.19,1,17364402
913.62,3299.19,1,17458516
897.51,3299.19,1,17552475
902.34,3299.19,1,17646516
915.23,3299.19,1,17740463
913.62,3299.19,1,17834459
902.34,3299.19,1,17928463
897.51,3299.19,1,18022517
899.12,3299.19,1,18116474
904.76,3299.19,1,18217608
895.9,3299.19,1,18311402
897.51,3299.19,1,18405482
894.29,3299.19,1,18499402
899.12,3299.19,1,18593539
899.93,3299.19,1,18687520
893.48,3299.19,1,18781516
903.96,3299.19,2,18883327
893.48,3299.19,2,18977418
889.45,3299.19,2,19071463
876.56,3299.19,2,19165409
878.98,3299.19,2,19259463
874.15,3299.19,2,19353399
872.53,3299.19,2,19447463
858.84,3299.19,2,19541459
841.92,3299.19,2,19635462
858.84,3299.19,2,19729471
861.25,3299.19,2,19830543
858.84,3299.19,2,19924399
857.23,3299.19,2,20018402
866.09,3299.19,2,20112459
865.28,3299.19,2,20206463
868.51,3299.19,2,20300482
863.67,3299.19,2,20394475
863.67,3299.19,2,20488459
877.37,3299.19,2,20582444
871.73,3299.19,2,20676517
868.51,3299.19,0,20770463
863.67,3299.19,0,20872459
877.37,3299.19,0,20966392
896.7,3299.19,0,21060459
908.79,3299.19,0,21154462
913.62,3299.19,0,21248459
912.01,3299.19,0,21342463
910.4,3299.19,0,21459903
915.23,3299.19,0,21553474
912.01,3299.19,0,21647471
915.23,3299.19,0,21741402
903.96,3299.19,0,21835409
916.85,3299.19,0,21929402
905.57,3299.19,0,22023471
913.62,3299.19,0,22117402
912.82,3299.19,0,22211409
916.85,3299.19,0,22305432
915.23,3299.19,0,22399409
918.46,3299.19,0,22493402
912.82,3299.19,0,22587409
904.76,3299.19,2,22681402
907.98,3299.19,2,22775409
907.18,3299.19,2,22869402
891.87,3299.19,2,22963409
870.92,3299.19,2,23064372
870.92,3299.19,2,23157399
866.89,3299.19,2,23251463
871.73,3299.19,2,23345399
867.7,3299.19,2,23439463
874.95,3299.19,2,23533399
863.67,3299.19,2,23627392
876.56,3299.19,2,23721399
868.51,3299.19,2,23815412
863.67,3299.19,2,23909409
860.45,3299.19,2,24003463
865.28,3299.19,2,24097398
864.48,3299.19,2,24191463
863.67,3299.19,2,24285418
867.7,3299.19,2,24379444
871.73,3299.19,2,24473398
876.56,3299.19,1,24567463
883.81,3299.19,1,24668517
893.48,3299.19,1,24762392
910.4,3299.19,1,24856418
924.1,3299.19,1,24950402
923.29,3299.19,1,25044409
919.26,3299.19,1,25138402
915.23,3299.19,1,25232471
928.12,3299.19,1,25326402
916.04,3299.19,1,25420409
922.49,3299.19,1,25514463
920.07,3299.19,1,25608471
923.29,3299.19,1,25702508
922.49,3299.19,1,25796471
916.04,3299.19,1,25890463
920.07,3299.19,1,25984429
919.26,3299.19,1,26078421
916.85,3299.19,1,26172429
918.46,3299.19,1,26273554
928.12,3299.19,1,26367399
,,,
start,,,
right,left,lighting led pin,
881.4,3299.19,0,0
890.26,3299.19,0,243
889.45,3299.19,0,93504
886.23,3299.19,0,187557
889.45,3299.19,0,281523
911.21,3299.19,0,375557
916.85,3299.19,0,469554
887.04,3299.19,0,563558
879.79,3299.19,0,657523
885.42,3299.19,0,751527
885.42,3299.19,0,845523
886.23,3299.19,0,939603
890.26,3299.19,0,1033524
889.45,3299.19,0,1127592
889.45,3299.19,0,1221588
886.23,3299.19,0,1322504
889.45,3299.19,0,1416542
891.87,3299.19,0,1510569
889.45,3299.19,0,1604542
889.45,3299.19,0,1706485
889.45,3299.19,0,1800554
886.23,3299.19,0,1901580
895.09,3299.19,0,1995588
891.06,3299.19,0,2089603
885.42,3299.19,0,2183542
889.45,3299.19,0,2277637
903.96,3299.19,0,2381267
889.45,3299.19,0,2474603
884.62,3299.19,0,2568542
889.45,3299.19,0,2662614
889.45,3299.19,0,2756599
887.84,3299.19,0,2850615
891.87,3299.19,0,2944599
889.45,3299.19,0,3062060
887.04,3299.19,0,3160559
889.45,3299.19,0,3254588
880.59,3299.19,0,3348601
887.04,3299.19,0,3442622
889.45,3299.19,0,3536589
885.42,3299.19,0,3630622
889.45,3299.19,0,3724589
889.45,3299.19,0,3818577
885.42,3299.19,0,3912601
895.09,3299.19,0,4006588
906.37,3299.19,0,4100601
902.34,3299.19,0,4194600
902.34,3299.19,0,4288525
913.62,3299.19,0,4382600
910.4,3299.19,0,4476601
897.51,3299.19,0,4570599
903.15,3299.19,0,4671555
896.7,3299.19,0,4765621
902.34,3299.19,0,4859555
893.48,3299.19,0,4953542
891.87,3299.19,0,5047601
887.04,3299.19,0,5141599
891.06,3299.19,0,5235634
892.68,3299.19,0,5329565
900.73,3299.19,0,5423601
902.34,3299.19,0,5517600
891.06,3299.19,1,5611601
903.96,3299.19,1,5705588
896.7,3299.19,1,5799601
891.06,3299.19,1,5893599
897.51,3299.19,1,5987555
890.26,3299.19,1,6081542
899.12,3299.19,1,6175601
894.29,3299.19,1,6269588
889.45,3299.19,1,6370600
890.26,3299.19,1,6464577
885.42,3299.19,1,6558555
902.34,3299.19,1,6652577
903.96,3299.19,1,6746634
895.09,3299.19,1,6840577
897.51,3299.19,1,6934601
881.4,3299.19,1,7028622
890.26,3299.19,1,7122600
890.26,3299.19,1,7216588
902.34,3299.19,1,7310601
889.45,3299.19,1,7404576
891.06,3299.19,0,7498601
895.09,3299.19,0,7600501
889.45,3299.19,0,7694555
887.04,3299.19,0,7788523
881.4,3299.19,0,7882566
887.84,3299.19,0,7976523
884.62,3299.19,0,8077430
889.45,3299.19,0,8171599
892.68,3299.19,0,8265601
889.45,3299.19,0,8359588
890.26,3299.19,0,8453555
888.65,3299.19,0,8547542
883.81,3299.19,0,8641555
890.26,3299.19,0,8735542
890.26,3299.19,0,8829567
887.04,3299.19,0,8923542
891.06,3299.19,0,9017612
872.53,3299.19,0,9118314
886.23,3299.19,0,9220462
876.56,3299.19,0,9314482
879.79,3299.19,2,9408543
887.04,3299.19,2,9502542
891.06,3299.19,2,9596601
876.56,3299.19,2,9697394
850.78,3299.19,2,9791472
837.89,3299.19,2,9885482
836.28,3299.19,2,9989172
838.7,3299.19,2,10083542
837.89,3299.19,2,10177483
841.11,3299.19,2,10271482
848.36,3299.19,2,10365543
845.14,3299.19,2,10459501
841.92,3299.19,2,10553493
845.95,3299.19,2,10647472
845.95,3299.19,2,10741543
841.92,3299.19,2,10835481
845.14,3299.19,2,10929483
854.81,3299.19,2,11023482
863.67,3299.19,2,11117493
863.67,3299.19,2,11211482
858.03,3299.19,1,11305513
850.78,3299.19,1,11406407
864.48,3299.19,1,11500493
860.45,3299.19,1,11594512
902.34,3299.19,1,11688555
928.12,3299.19,1,11782500
913.62,3299.19,1,11876483
905.57,3299.19,1,11970501
903.96,3299.19,1,12064493
915.23,3299.19,1,12158542
922.49,3299.19,1,12252493
917.65,3299.19,1,12346501
916.04,3299.19,1,12440483
916.85,3299.19,1,12534523
919.26,3299.19,1,12628483
915.23,3299.19,1,12722501
920.87,3299.19,1,12816483
915.23,3299.19,1,12910482
912.82,3299.19,1,13011419
915.23,3299.19,1,13105554
915.23,3299.19,2,13199493
915.23,3299.19,2,13293501
918.46,3299.19,2,13387493
916.04,3299.19,2,13481492
897.51,3299.19,2,13575483
876.56,3299.19,2,13669471
878.98,3299.19,2,13763493
876.56,3299.19,2,13857471
877.37,3299.19,2,13951493
876.56,3299.19,2,14045482
876.56,3299.19,2,14139493
879.79,3299.19,2,14233542
879.79,3299.19,2,14327493
866.89,3299.19,2,14421588
876.56,3299.19,2,14515493
884.62,3299.19,2,14616335
876.56,3299.19,2,14710502
876.56,3299.19,2,14804492
868.51,3299.19,2,14898543
870.92,3299.19,2,14992554
873.34,3299.19,0,15086493
864.48,3299.19,0,15180611
885.42,3299.19,0,15282408
905.57,3299.19,0,15376554
889.45,3299.19,0,15470493
891.06,3299.19,0,15564542
924.9,3299.19,0,15658493
928.12,3299.19,0,15752554
925.71,3299.19,0,15846483
910.4,3299.19,0,15940599
908.79,3299.19,0,16034483
915.23,3299.19,0,16128482
924.1,3299.19,0,16236513
915.23,3299.19,0,16330524
915.23,3299.19,0,16424568
903.15,3299.19,0,16518566
913.62,3299.19,0,16612568
916.85,3299.19,0,16714554
915.23,3299.19,0,16808544
913.62,3299.19,0,16902555
905.57,3299.19,1,16996556
910.4,3299.19,1,17090590
907.98,3299.19,1,17184544
904.76,3299.19,1,17278589
902.34,3299.19,1,17372544
904.76,3299.19,1,17466525
902.34,3299.19,1,17570196
890.26,3299.19,1,17664555
905.57,3299.19,1,17758556
902.34,3299.19,1,17859555
899.12,3299.19,1,17953544
900.73,3299.19,1,18047543
904.76,3299.19,1,18141602
889.45,3299.19,1,18235578
897.51,3299.19,1,18329556
889.45,3299.19,1,18423543
896.7,3299.19,1,18517556
890.26,3299.19,1,18611543
894.29,3299.19,1,18705556
889.45,3299.19,1,18799601
881.4,3299.19,2,18893556
891.87,3299.19,2,18987555
889.45,3299.19,2,19081556
872.53,3299.19,2,19175483
847.56,3299.19,2,19269556
841.11,3299.19,2,19363543
848.36,3299.19,2,19464568
850.78,3299.19,2,19558524
851.59,3299.19,2,19652556
850.78,3299.19,2,19746543
851.59,3299.19,2,19840545
851.59,3299.19,2,19934555
863.67,3299.19,2,20028545
863.67,3299.19,2,20122525
863.67,3299.19,2,20216556
862.06,3299.19,2,20310525
864.48,3299.19,2,20404556
868.51,3299.19,2,20498525
862.06,3299.19,2,20592635
850.78,3299.19,2,20686524
863.67,3299.19,0,20780602
863.67,3299.19,0,20874525
872.53,3299.19,0,20968556
876.56,3299.19,0,21069453
890.26,3299.19,0,21163544
899.93,3299.19,0,21257555
912.01,3299.19,0,21351556
916.04,3299.19,0,21445566
919.26,3299.19,0,21539556
915.23,3299.19,0,21633543
915.23,3299.19,0,21727545
918.46,3299.19,0,21821483
939.4,3299.19,0,21915568
929.74,3299.19,0,22009601
920.07,3299.19,0,22103602
915.23,3299.19,0,22197578
912.01,3299.19,0,22291590
899.12,3299.19,0,22385543
898.32,3299.19,0,22479545
910.4,3299.19,0,22573543
899.93,3299.19,2,22674514
899.12,3299.19,2,22768525
902.34,3299.19,2,22862556
892.68,3299.19,2,22964578
874.15,3299.19,2,23058568
863.67,3299.19,2,23152612
837.89,3299.19,2,23253431
845.95,3299.19,2,23347483
860.45,3299.19,2,23441556
863.67,3299.19,2,23535555
863.67,3299.19,2,23629602
862.87,3299.19,2,23723601
868.51,3299.19,2,23817602
860.45,3299.19,2,23911601
876.56,3299.19,2,24005556
876.56,3299.19,2,24099635
863.67,3299.19,2,24201502
854.81,3299.19,2,24302566
866.89,3299.19,2,24396602
868.51,3299.19,2,24490612
871.73,3299.19,1,24584602
870.92,3299.19,1,24678635
880.59,3299.19,1,24772602
889.45,3299.19,1,24866601
903.96,3299.19,1,24960602
915.23,3299.19,1,25054589
915.23,3299.19,1,25157484
915.23,3299.19,1,25251555
920.87,3299.19,1,25345556
915.23,3299.19,1,25439502
925.71,3299.19,1,25533602
918.46,3299.19,1,25627578
936.99,3299.19,1,25721602
938.6,3299.19,1,25815635
928.12,3299.19,1,25916613
916.85,3299.19,1,26010472
912.82,3299.19,1,26104555
912.82,3299.19,1,26198600
902.34,3299.19,1,26292555
907.98,3299.19,1,26386542
,,,
start,,,
right,left,lighting led pin,
895.9,3299.19,0,0
902.34,3299.19,0,233
899.93,3299.19,0,94306
893.48,3299.19,0,188352
891.06,3299.19,0,282291
878.17,3299.19,0,376295
881.4,3299.19,0,470273
887.04,3299.19,0,564295
891.06,3299.19,0,658272
891.06,3299.19,0,752352
902.34,3299.19,0,846326
902.34,3299.19,0,947245
894.29,3299.19,0,1041273
891.87,3299.19,0,1135364
899.93,3299.19,0,1229337
883.81,3299.19,0,1323352
893.48,3299.19,0,1417291
893.48,3299.19,0,1511352
891.06,3299.19,0,1605291
889.45,3299.19,0,1699352
890.26,3299.19,0,1793291
892.68,3299.19,0,1887364
889.45,3299.19,0,1981337
889.45,3299.19,0,2075352
886.23,3299.19,0,2169337
891.06,3299.19,0,2263307
889.45,3299.19,0,2357349
885.42,3299.19,0,2451352
896.7,3299.19,0,2545291
899.12,3299.19,0,2688705
903.96,3299.19,0,2787355
905.57,3299.19,0,2881362
899.12,3299.19,0,2975352
891.06,3299.19,0,3069362
893.48,3299.19,0,3163329
889.45,3299.19,0,3257305
899.12,3299.19,0,3351352
897.51,3299.19,0,3445305
895.09,3299.19,0,3539329
889.45,3299.19,0,3633362
900.73,3299.19,0,3727341
899.93,3299.19,0,3828100
899.93,3299.19,0,3922306
905.57,3299.19,0,4024317
905.57,3299.19,0,4118318
898.32,3299.19,0,4212243
893.48,3299.19,0,4313318
889.45,3299.19,0,4407305
898.32,3299.19,0,4501295
902.34,3299.19,0,4595306
892.68,3299.19,0,4689306
900.73,3299.19,0,4783305
897.51,3299.19,0,4877295
894.29,3299.19,0,4979316
889.45,3299.19,0,5073295
902.34,3299.19,0,5167328
892.68,3299.19,0,5261295
897.51,3299.19,0,5355362
881.4,3299.19,0,5449306
941.02,3299.19,0,5543305
894.29,3299.19,1,5637329
894.29,3299.19,1,5731264
903.15,3299.19,1,5825295
890.26,3299.19,1,5919328
896.7,3299.19,1,6020276
891.06,3299.19,1,6114293
894.29,3299.19,1,6208352
893.48,3299.19,1,6302385
896.7,3299.19,1,6396307
889.45,3299.19,1,6490293
897.51,3299.19,1,6584295
894.29,3299.19,1,6678306
902.34,3299.19,1,6772276
889.45,3299.19,1,6866294
891.06,3299.19,1,6960318
905.57,3299.19,1,7054305
898.32,3299.19,1,7148295
894.29,3299.19,1,7242306
894.29,3299.19,1,7336276
900.73,3299.19,1,7430294
911.21,3299.19,0,7524295
902.34,3299.19,0,7618306
903.96,3299.19,0,7719204
892.68,3299.19,0,7813306
903.15,3299.19,0,7907318
898.32,3299.19,0,8001243
903.96,3299.19,0,8095295
904.76,3299.19,0,8189305
915.23,3299.19,0,8283306
916.04,3299.19,0,8377328
906.37,3299.19,0,8471295
896.7,3299.19,0,8565362
903.96,3299.19,0,8659294
906.37,3299.19,0,8753305
905.57,3299.19,0,8847295
905.57,3299.19,0,8941305
911.21,3299.19,0,9035295
903.96,3299.19,0,9129305
903.96,3299.19,0,9223307
889.45,3299.19,0,9324223
889.45,3299.19,2,9418276
902.34,3299.19,2,9512306
892.68,3299.19,2,9606295
889.45,3299.19,2,9700306
862.06,3299.19,2,9794295
858.03,3299.19,2,9888293
858.03,3299.19,2,9982329
855.62,3299.19,2,10076306
863.67,3299.19,2,10170276
866.89,3299.19,2,10274009
860.45,3299.19,2,10367276
855.62,3299.19,2,10461305
855.62,3299.19,2,10555276
863.67,3299.19,2,10649385
856.42,3299.19,2,10743276
861.25,3299.19,2,10837305
865.28,3299.19,2,10938170
876.56,3299.19,2,11039317
876.56,3299.19,2,11133276
881.4,3299.19,2,11227328
876.56,3299.19,1,11321318
872.53,3299.19,1,11415363
879.79,3299.19,1,11509295
876.56,3299.19,1,11603305
902.34,3299.19,1,11705329
919.26,3299.19,1,11799305
915.23,3299.19,1,11893295
929.74,3299.19,1,11987305
916.85,3299.19,1,12081341
912.01,3299.19,1,12175328
910.4,3299.19,1,12269307
915.23,3299.19,1,12363305
902.34,3299.19,1,12465374
915.23,3299.19,1,12559363
912.01,3299.19,1,12660306
903.96,3299.19,1,12754305
905.57,3299.19,1,12848276
902.34,3299.19,1,12942294
915.23,3299.19,1,13036307
907.18,3299.19,1,13130305
903.96,3299.19,2,13224307
906.37,3299.19,2,13318294
898.32,3299.19,2,13412352
909.59,3299.19,2,13506351
868.51,3299.19,2,13600276
863.67,3299.19,2,13694294
860.45,3299.19,2,13788276
863.67,3299.19,2,13882293
863.67,3299.19,2,13976352
845.14,3299.19,2,14070294
862.06,3299.19,2,14164295
862.06,3299.19,2,14265293
868.51,3299.19,2,14359295
874.95,3299.19,2,14453305
878.17,3299.19,2,14547295
878.98,3299.19,2,14641305
883.01,3299.19,2,14735295
887.84,3299.19,2,14829305
887.84,3299.19,2,14923374
887.84,3299.19,2,15017374
889.45,3299.19,0,15111295
891.06,3299.19,0,15205306
902.34,3299.19,0,15299306
907.98,3299.19,0,15393363
936.18,3299.19,0,15487295
944.24,3299.19,0,15581317
953.91,3299.19,0,15675307
939.4,3299.19,0,15769317
947.46,3299.19,0,15870318
945.85,3299.19,0,15964294
941.82,3299.19,0,16058352
945.04,3299.19,0,16152294
942.63,3299.19,0,16246295
952.29,3299.19,0,16340293
952.29,3299.19,0,16434295
945.85,3299.19,0,16528243
944.24,3299.19,0,16622352
939.4,3299.19,0,16716294
945.85,3299.19,0,16810306
935.38,3299.19,0,16904294
934.57,3299.19,1,16998295
941.02,3299.19,1,17092352
941.02,3299.19,1,17186352
941.02,3299.19,1,17280351
941.02,3299.19,1,17374295
928.12,3299.19,1,17475419
932.96,3299.19,1,17569374
915.23,3299.19,1,17663363
928.12,3299.19,1,17757295
928.12,3299.19,1,17861109
916.04,3299.19,1,17962214
920.07,3299.19,1,18056305
928.12,3299.19,1,18150295
928.12,3299.19,1,18244305
936.18,3299.19,1,18338295
925.71,3299.19,1,18432306
918.46,3299.19,1,18526352
916.85,3299.19,1,18620305
915.23,3299.19,1,18714374
910.4,3299.19,1,18808305
918.46,3299.19,2,18902295
924.9,3299.19,2,18996397
915.23,3299.19,2,19097398
895.9,3299.19,2,19191351
851.59,3299.19,2,19285341
863.67,3299.19,2,19387420
868.51,3299.19,2,19481352
870.92,3299.19,2,19575294
876.56,3299.19,2,19669295
876.56,3299.19,2,19763233
860.45,3299.19,2,19857352
876.56,3299.19,2,19958419
874.15,3299.19,2,20052307
884.62,3299.19,2,20146263
879.79,3299.19,2,20240307
879.79,3299.19,2,20334294
876.56,3299.19,2,20428341
878.17,3299.19,2,20522305
874.95,3299.19,2,20616276
876.56,3299.19,2,20717275
876.56,3299.19,0,20811295
881.4,3299.19,0,20905244
887.04,3299.19,0,20999295
881.4,3299.19,0,21093317
915.23,3299.19,0,21187306
928.12,3299.19,0,21281305
929.74,3299.19,0,21375295
926.51,3299.19,0,21469306
928.12,3299.19,0,21563245
928.12,3299.19,0,21657305
929.74,3299.19,0,21751234
922.49,3299.19,0,21845243
928.93,3299.19,0,21939253
939.4,3299.19,0,22033244
932.96,3299.19,0,22127374
932.96,3299.19,0,22221385
929.74,3299.19,0,22322204
923.29,3299.19,0,22415233
929.74,3299.19,0,22509234
919.26,3299.19,0,22603233
915.23,3299.19,2,22697295
923.29,3299.19,2,22791306
917.65,3299.19,2,22885244
889.45,3299.19,2,22979317
868.51,3299.19,2,23073352
855.62,3299.19,2,23167275
849.17,3299.19,2,23261224
867.7,3299.19,2,23355305
876.56,3299.19,2,23449294
870.12,3299.19,2,23543252
870.92,3299.19,2,23637253
871.73,3299.19,2,23731306
871.73,3299.19,2,23825295
870.12,3299.19,2,23926419
864.48,3299.19,2,24020352
866.89,3299.19,2,24114305
866.89,3299.19,2,24208295
878.17,3299.19,2,24302305
867.7,3299.19,2,24396253
879.79,3299.19,2,24490328
884.62,3299.19,1,24584234
889.45,3299.19,1,24678306
891.06,3299.19,1,24772341
936.99,3299.19,1,24866317
928.12,3299.19,1,24960234
928.93,3299.19,1,25061275
931.35,3299.19,1,25155253
915.23,3299.19,1,25249263
923.29,3299.19,1,25343295
919.26,3299.19,1,25446243
928.12,3299.19,1,25547352
928.12,3299.19,1,25641294
